gene_name,GG7_with_T_fpkm,GG7_with_T_1_fpkm,MN7_with_T_fpkm,RN4_with_T_fpkm,RN4_with_T_1_fpkm
DZIP3,11.67134148,11.93450998,13.15663201,12.82422544,12.62257261
OLA1,15.99119868,18.2302579,15.53028799,15.15673981,14.91550136
AC074029.4,0.418991029,0.521033134,0.149297059,0.286053642,0.272851526
FOXJ2,6.935270011,7.223332939,8.147909917,7.705251951,7.643510149
PRR4,0.489656961,0.352090366,0.600284345,0.627352759,1.113197777
AC011511.5,0.113868658,0.22925797,0.086220327,0.067581173,0.059090283
ROBO4,0,0.013116405,0.05919449,0.003436874,0.04507598
SLC25A15,5.811415904,5.599137646,4.759179003,4.986941166,4.141788136
AC097381.1,0.035353319,0,0.035692288,0.428970103,0
ZNF816,3.086825378,2.327093937,3.018597093,3.702406984,3.141460796
ARL4A,7.424018276,8.250739891,6.053315849,7.43269542,6.498852509
MED15P9,0,0,0.0205405,0.139533715,0
AC008429.1,0.675731639,1.31071338,1.614010406,1.321608986,1.254393178
KIAA1549L,4.387419696,4.778276476,4.585904936,5.390853682,5.374613614
GRPEL2,9.258969429,10.39586842,11.30522333,10.55692651,10.99057864
FANCC,1.691925001,1.80044648,1.368684586,1.528530061,1.583983096
AL050331.1,0,0.074035053,0.148498252,0.077597216,0.610631204
ABCB10,4.56456536,4.605881371,4.206188559,3.896069428,3.530713814
AC099343.3,1.629162293,0.847661424,0.628343981,0.849818172,0.987914927
POLR3K,4.365919663,4.932247358,3.330322891,4.286640275,3.35647821
LTBR,0.043775065,0.029378241,0,0.011546911,0.010096158
GAPDHS,0.512774406,0.212552248,0.091357219,0.175040725,0.166962142
WEE2-AS1,0.562263059,0.6186702,0.844880465,0.73121646,0.886640923
SLC6A4,0.065613492,0.112287734,0.033121298,0.051922239,0.027239241
ARHGAP31,1.52823989,1.071504333,0.404208317,1.063815328,1.229700017
USP42,5.396820111,5.837222134,6.069950036,6.162510407,6.499972879
ZNF90,0.931518026,0.717093753,0.700727051,0.525153891,0.581339082
RALGAPA1,5.732861272,5.771140892,6.709208926,6.286158194,5.95884348
DPYSL2,64.19523892,72.21963834,73.97353512,76.28343828,72.30037855
AC024257.4,1.400547203,0.805656557,0.302994796,0.474986452,0.553745619
NUP188,7.225108682,6.567814254,6.690353182,5.492027159,5.756103416
ENPP7P11,0,0.14712548,0.442652684,0.38551089,0.20224521
AC104532.2,0.700103756,0.234926169,0.078535154,0.164153024,0.107646644
LIN54,3.493208791,3.339344057,2.727042697,3.142870692,2.894769042
DSCC1,1.654584221,1.169486478,0.426497476,1.077179332,1.217899988
ZNF264,4.53718605,4.26200162,5.769231736,4.409202356,4.836746166
GOLGA2,13.90794793,18.26798177,18.26099706,18.09132104,17.97095851
RIPOR3,0.518491811,0.521953899,0.230939618,0.434435936,0.390404945
AC108727.1,0.349754972,1.525724918,1.294730941,1.722144829,3.226660223
CPPED1,1.950299317,1.18083854,0.948829168,1.260021295,1.368991714
SNX17,19.7631532,18.74355166,14.17817134,17.61664965,18.25492663
DGKZP1,4.456352077,3.289812647,3.43263124,2.79505116,3.060561611
MVB12A,5.347117528,6.702921424,7.372848438,6.84054974,6.570349573
ZNF350-AS1,0.495085378,0.589007753,0.090878596,0.261185521,0.311413916
LINC01901,0.287646017,0.248200025,0.041486283,0.021678505,0.170593381
SOX15,1.367698548,2.364557557,1.080635559,3.999831835,3.867595132
CNDP2,9.826408452,8.183010407,6.605941223,8.142183264,8.524845569
ATP5MF,21.79119528,23.72083093,17.07958355,20.88845426,21.09746468
MRPS34,37.79872445,38.72384204,40.05865558,41.77686978,46.18021407
AC000403.1,0.025560893,0.025731569,0.025805972,0.080908896,0.159172904
LINC02449,0.983920573,1.716850087,1.721814376,2.664578416,1.588500765
POLR2D,10.24020451,8.340418452,8.090142705,7.853666792,8.286422794
MAIP1,6.96860938,6.04949352,5.297931166,5.804740014,4.606931687
AC112491.1,0,0,1.119125938,0.292397574,0
AC008121.2,0,0,0.530675397,0.13865124,0
PLAC4,0,0,0.026257638,0.006860416,0
LRRC8C-DT,1.163002285,1.126587995,0.952614863,0.544091016,0.789511833
AL583810.2,0.168965832,0.056698018,0.042646471,0.029713009,0.038969805
AC090181.2,2.45453043,1.990463243,3.648261739,4.136497424,2.170073047
AC131009.3,2.075375323,3.374914969,1.128224523,1.76864874,0.883677678
RXRB,18.24534286,16.60222839,21.2051526,18.42462753,18.53592829
OTX2-AS1,3.085875332,4.437829177,12.0761274,4.380024381,4.026288303
IRF8,0.355039917,0.64333908,0.313638549,0.22476435,0.429898405
SSBP1,8.937613876,9.64457958,10.40508912,10.29761571,10.08004643
CFAP58-DT,0.979753865,0.812243687,0.174555492,0.4864711,0.558273099
LINC01115,0.158814216,0.159874655,0.320673868,0.460809117,0.769197771
BCS1L,6.04758331,6.593019743,6.748979664,7.453902679,7.317996632
SNORA28,1.090902413,0,1.835603391,3.069400987,1.509616033
NDUFA6,43.423463,44.52774465,32.1775052,41.2076837,40.61250929
PRDM15,0.997113664,0.90091163,1.32681772,0.979575344,1.101912903
MTBP,0.638346932,0.709086146,0.58335414,1.074161317,0.997586766
CCT7,57.05866189,61.56267199,50.80434928,53.49912072,55.67040178
OVOL1,0.178557683,0.083883311,0.156233741,0.326557471,0.263565075
BDKRB1,0.149514544,0.117065578,0.067088043,0.043820763,0
CHRAC1,3.400601585,2.878373405,2.59242139,2.614128204,2.477764213
AC012485.1,0.070670285,0.094856222,0.011891312,0.031068808,0.032598392
ST6GAL2-IT1,0.590436873,0.356627613,1.788294025,0.685275414,1.143884314
POLI,6.153560397,6.111858999,5.978124746,5.201307549,4.786587421
AC122718.1,3.079160037,1.92182658,2.176078213,3.963611557,5.454096635
AC012513.3,6.062860292,5.078853608,7.432632255,6.225654708,6.172588808
AP000911.1,0.579541907,0.37750165,1.101362034,0.521558371,0.566106012
GNPAT,16.01729762,16.88802897,13.67431648,15.33606296,14.50453528
ECHS1,46.86630107,43.29992947,41.8231505,37.62507607,40.42634104
AC099681.2,0.590654345,0.169885223,0.085188224,0.044514793,0.116765881
RPE,12.37161391,10.28029891,10.16555282,9.669985713,9.631195985
AC134684.6,0.840695438,0.423154476,2.121890158,1.108785907,2.035904191
NOC2LP2,0.188551034,0,0,0.012433916,0
GRK6P1,0.214227476,0,0,0.014127138,0
HOXA13,0.072069054,0,0,0.004752562,0
C17orf107,0.309217057,0.21654384,0.054292495,0.127666546,0.204648652
C2orf74,0.877042336,0.334892553,0.854918649,1.180655726,1.004417796
STAM2,6.364142472,6.281533386,6.894007493,6.863266052,7.150472516
PHPT1,66.36774172,71.04558905,73.51796548,73.05440923,78.35019589
RPLP0P2,0.32819167,0.578170391,0.59167569,0.59362168,0.827218609
EIF2B3,5.14460751,6.084939039,6.03472777,6.767462269,6.542997195
MIR99AHG,2.445666187,2.246673335,2.346881911,2.738006796,2.965511915
BCL2L14,0.125479386,0.02706798,0.045243746,0.009456781,0.012402949
AC009084.2,0.130442424,0.032828354,0.164616389,0.189243317,0.22563656
TMEM168,2.859678896,2.301865082,2.025018375,2.046795208,2.426714854
RSPRY1,9.799772106,10.1314235,10.92353532,10.73050235,11.0831309
DGCR11,0.807090403,0.354157744,0.376074841,0.371197884,0.143188513
LRRTM3,2.266261787,2.360746973,2.934596905,2.666665874,2.549790177
GCNT3,0.091989609,0.199454434,0.05000779,0.089593326,0.078336832
AC016582.1,0.137729162,0.120162303,0.074159848,0.043595951,0.063530935
KARS,28.62914377,33.84684096,31.99883437,35.70727044,36.31100055
TBC1D29,0.051573504,0.051917872,0.020827197,0.010883175,0
LINC02081,0.050063266,0.05039755,0.02021731,0.010564481,0
MIR219A1,5.414842887,8.386152348,13.45664158,7.910683454,14.40997122
TNFRSF10A,0.372629493,0.672085744,0.109725665,0.286683716,0.451196659
AL023653.1,0.983819968,0.282968331,0,0.148291612,0.194490409
LINC01366,0.325609451,0.093652463,0,0.049079254,0.064369415
AC104411.1,0.286361883,1.153095948,1.590091437,1.888400998,1.585096835
KYAT1,3.868730081,4.594565532,5.054595297,4.722253092,4.933745114
AC092279.2,0.293033631,0.168565876,0.105658304,0.06625363,0.115859065
CCDC188,0.344064341,0.606133039,0.20262856,0.121008925,0.357093154
KCNIP2,4.51839769,4.589301506,3.935334817,2.910261085,4.292873382
TTYH3,83.10615261,70.29576929,66.71030167,68.76404723,70.15909109
SLC6A2,0.025160846,0,0.118543086,0.013273769,0.034818162
ABCA11P,0.459821232,0.264509465,0.480809662,0.606454227,0.636311274
AC127526.2,0.133094848,0.167479441,0.067185484,0,0
ZNF230,0.89482405,0.981358254,1.028264332,1.189770588,1.248345554
FAM9A,0.230530321,0.232069625,0.058185164,0.121617775,0
AC126178.1,0.049479375,0,0.299722713,0.078309501,0.136941411
ENPP2,6.849874983,6.587161277,5.128232317,13.40228694,13.69086462
AC053527.1,0.936424261,1.750685819,2.431035615,1.834919276,2.314009977
TM9SF2,26.50869166,29.95878538,25.84173353,25.0335516,24.86111328
ZNF345,1.972742059,1.158450129,1.337534222,1.20398517,0.93673937
RNF150,8.291928727,8.833383331,11.11988422,9.051972209,8.749930378
HRASLS5,0.070100828,0.084682689,0,0.029585719,0.01940143
CNKSR3,0.271966767,0.211753847,0.313186422,0.26005359,0.352831794
AL356961.1,0.524177759,0.071956065,0.024054709,0.138266698,0.131885332
DDX24,34.53320054,36.39809581,31.14701826,31.81540216,33.36118581
DOCK4,3.853022924,4.400195686,4.569804799,4.441642643,4.763974833
AL353795.3,0.096424906,0.169870326,0.340723015,0.114456574,0.277989624
HYI-AS1,0.084069544,0.084630895,0.848756063,0.221757181,0.116337382
ABHD13,5.742258525,4.959738285,4.315490504,4.614236025,4.905545093
LINC00602,0.244066303,0.335039985,0.470412259,0.386276311,0.706193263
MEF2A,7.628597871,8.598682274,9.044369123,8.879765976,8.954366523
HSD11B1L,7.689931955,7.664175006,8.506005682,8.582470013,8.797260934
SMG1P5,1.138035955,1.058990226,0.917226992,0.938406407,0.449954434
AC100810.1,7.798054315,8.443244157,6.438219215,7.167353138,6.330795224
GATA3,4.987163884,8.12133933,6.260070004,3.995759784,5.129882654
POMK,8.177409138,8.797194445,13.08608209,9.207589736,8.512400689
HMCES,13.92811518,12.33062717,11.48534997,11.21288136,11.75580261
PPA2,10.45522373,10.14843361,8.378776148,9.353874201,9.48197161
PNMA1,88.2392633,86.01472476,97.89024828,92.68242934,91.92337628
UNC119B,16.21045287,13.60187097,13.66791345,12.78601965,12.87605128
MIR1279,0,1.487865739,2.238251876,3.118907455,5.113215595
ADGRA3,6.622544228,5.918810336,5.725891917,5.586890495,5.271089582
EIF3J-DT,4.994564021,5.374188922,5.750895812,5.886820745,6.111904912
PCMTD2,15.5247583,14.14402834,14.37776071,12.76492318,11.79901996
CASC3,27.99344506,32.34452207,37.54228994,31.74881578,31.63237131
TH2LCRR,0.678155802,0.256006501,0.171164497,0.156522414,0.234611927
FABP4,0.065641692,0,0.033135534,0.190463367,0.272509484
AC012123.1,0.082753585,0.111074866,0.556980198,0.145523978,0.114516328
FOXF2,0.261709759,0.169365378,0.075491155,0.512819137,0.853662922
NBPF26,3.372537832,2.553939301,3.297512988,1.687038345,1.639755346
RPS3AP34,0,0,0.118456352,0.154747329,0.081182936
AC006238.1,0,0,0.17324796,0.226325213,0.118733845
TVP23CP2,0,0,0.148498252,0.19399304,0.101771867
RFC3,5.292812543,4.525721048,3.669673919,4.238849172,4.323994149
AL162151.2,0,0.875769074,1.756602738,1.682828231,1.605161351
ERGIC1,9.728081184,8.657802237,8.041602022,8.397380932,8.255642613
SEC31A,24.93555987,29.62618085,30.07097719,29.67455423,30.07610746
MCM8,2.061239614,1.835118242,1.684048567,1.621702108,1.615805381
AL161729.1,0.228762703,0.65797201,0.197962363,0.155166758,0.226119377
LZTS3,13.17211585,15.50855273,14.82459837,15.87838965,17.34645359
DMWD,13.79071863,12.73337484,14.86313176,14.56358346,14.09722035
AL354956.1,0.88300024,1.481493723,0.396207327,0.465832537,0.678842327
PLSCR4,0.986380181,1.178465695,0.601879891,2.087203564,2.20496082
RUVBL1,6.311649676,6.367241182,5.441627521,5.905464859,5.379162436
TSC22D1-AS1,0.768712259,0.787187283,1.284550686,1.090760519,0.788651014
RPL4,179.3620062,202.5128594,187.7121828,221.625984,223.0889524
ABCB5,0.034646787,0.00996518,0,0.007833488,0
SNX10,17.49102942,16.62451008,10.75565493,16.27696451,15.73382077
NPIPB10P,0.169194614,0.81755695,0.136653487,0.142815556,0.327789597
SPATA13,0.79868509,0.34840784,0.241902876,0.112360408,0.47893687
HMGB1P19,0,0,0,0.377025641,0.219770792
AL356056.1,0,0,0,0.078963265,0.04602822
AL672277.1,0,0,0,0.36997244,0.215659433
ZNF330,18.89807761,20.80665243,20.62969218,21.82681785,23.90146016
NECTIN3-AS1,0.88058429,0.664848114,0.527860002,0.421005676,0.418884449
AP001107.4,0.425026914,1.198021764,2.660432966,1.25566404,1.058691763
TNKS1BP1,15.45208563,15.5681663,16.57080755,17.10840059,16.68242913
SYT5,8.337538436,9.462848362,11.10795807,9.411844257,9.545561637
DRAP1,51.56821943,48.51367408,37.62891842,46.74276258,46.68598391
DYNC1I1,2.768332043,4.462945788,6.065688718,3.936869612,3.733721966
AC011815.1,0.261398342,0.221040757,0.432803611,0.43025549,0.260444939
AC069294.1,0.13090829,0.131782394,0.792980665,0.759676744,0.181153924
AC016825.1,0.117783808,0.533566248,0.059456562,0.093206425,0.081495981
AC006027.1,0.989320407,0,0.187276135,0.032620152,0.085565281
RD3L,0,0.22205424,0,0,0
FAM131B,12.40574903,12.12992378,13.80522197,12.87519436,13.50906789
AL031777.2,0,0,0,0.246648294,1.61744575
AL512353.2,0,0,0,0.024639687,0.161579698
SSTR5-AS1,0,0,0,0.012019658,0.078821324
AL359999.1,0,0,0,0.164432196,1.078297166
AC009313.1,0,0,0,0.096109474,0.630257191
AC090286.2,0,0,0,0.494136956,0.108013413
ADAM32,0.196153899,0.252569801,0.138163696,0.182898894,0.113627013
AC025178.1,1.483313353,0.442434896,0.2218571,0.463722451,0.608190632
DNAAF1,0.600465879,0.77040973,1.069805599,0.680144633,0.92054962
IQSEC1,16.86420299,16.67471146,20.12053182,17.73427194,17.39713298
HSP90B2P,0.999383754,0.735195403,0.504482945,0.618483011,0.585102858
ACTL6A,9.624876148,8.973753499,7.313043909,8.116373183,8.781652123
DCLK2,30.34963461,27.82851619,25.42840734,37.51677981,38.4745606
C1QTNF6,15.36884945,10.98371109,11.24212637,11.06550639,11.61916145
BNIP3P1,0.144535966,0.08730064,0.321027924,0.366004282,0.160009775
AC011511.3,0.516258043,0.779557824,1.042415897,1.906487092,1.428819682
AC034236.2,2.305124229,2.80753796,2.097376396,1.921711923,1.6146328
NXPE2,0,0,0,0.051620999,0.13540603
AC025183.1,0,0,0,0.227496779,0.596742338
CES5AP1,0.528668093,0.443498441,0.741301369,0.94516891,0.690939646
RPSAP13,0,0,0.158596133,0.220996871,0
PDCL2,0.266073759,0.589270868,0,0.196516527,0.147279613
FAM201B,0,0.15451872,0.309931025,0.242929978,0.531020715
DTX2,1.808362231,1.299005352,1.183494546,1.251243565,1.23236406
CU633967.1,0.01569823,0.042141469,0.058112067,0.069014198,0.065170724
LINC01146,0.065290917,0.09859032,0,0.034444649,0
AC105402.1,0.336278175,0.507785372,0,0.177405745,0
MTND5P2,0.040120754,0,0.081010868,0.402153347,0
MIER2,3.635883342,4.142372646,4.538904527,4.299055836,4.256740712
EREG,0.064114607,0.080678394,0.024273503,0.038052089,0
OCEL1,6.380639717,6.497359064,6.739132234,7.353738949,8.761756472
DES,1.71073333,1.572403565,0.356691113,1.510720799,1.157944116
MRPS31,11.38976079,10.44518175,9.669585319,9.673165188,8.746391196
AC254562.1,0.100477854,1.011487674,3.34756092,0.901131704,0.417130746
ATOH1,0,0.062554934,0.020911937,0.05463728,0.372626742
MSTO1,4.170212979,4.581693025,4.408065443,3.320139245,2.938154779
TRIM26,14.24678175,14.08900418,12.26973167,12.72912567,12.96469424
HLA-B,309.6124786,227.1119033,303.2113575,298.741448,300.9346085
ACHE,17.11358568,16.7523535,15.28456432,14.28056457,15.67079609
TLCD1,1.817338574,1.477651558,1.693627659,2.120309893,3.385408953
UQCRFS1P1,2.961400941,1.293717405,3.441084795,3.124612774,2.938228279
OSBPL8,14.25146942,12.47118775,11.90376226,12.18299912,11.69780095
LINC02328,0.409088405,0.235325704,0.059001538,0.215817257,0
SYCE2,1.382707585,0.727605125,2.157400528,1.608119807,1.08717204
MIR181D,0,0.673340699,1.350575342,1.411476366,1.851207982
AC115618.3,5.929375469,11.93793452,15.34650816,13.47918416,8.652763897
AC105760.2,0.998168718,1.379183534,0.810143282,1.001554327,0.514597862
TRIM16L,3.545621842,3.643879087,2.489704058,3.020743643,3.427236399
FAM160A2,11.03847666,10.36228115,14.55304817,11.55497259,10.65656318
AC243830.2,0.799995103,0,0.073424136,0,0.100641069
ZNF317,11.06323659,9.93506558,9.516289847,9.501583763,8.675001827
ENDOV,3.771306646,4.139889492,4.260280331,4.299086899,4.825443004
MBD5,1.509255573,1.694275214,1.844109402,1.779780571,1.725204338
AL137246.1,0,0.04720966,0.094692335,0.123702829,0.259585971
ARHGDIA,74.00624851,63.77577864,58.31945296,62.54790018,63.51307744
AL024508.2,0.362866167,0.097410429,0.024423023,0.038286483,0.16738087
PRR7-AS1,0.107743448,0.054231438,0.271941243,0.113681518,0.29819576
AP003064.2,0.898390223,0.090438898,0,0.047395162,0.248642641
SPOCK2,41.17961479,31.60350045,19.69575333,34.11391085,34.58305348
RHOT1P1,0,0.284715049,0.428307458,0.746034962,0.782763869
LINC01011,1.825544273,2.051042241,2.419000071,2.321705389,2.413452313
AC005833.1,0.254479634,0.186311893,0.233563269,0.360040503,0.512225183
CIAO2B,41.83559778,48.58090218,48.33229504,51.50569601,50.96012253
AC231981.1,0.611532564,0.662970976,0.807363955,1.191204901,1.301927585
VWA5B1,0.711301903,0.889639652,3.097354042,0.833893243,0.865005016
CELSR3,9.3696667,9.694882964,13.93417873,9.917419777,9.323426923
RPL5P30,0.359961066,0.880028333,1.245985332,1.003756131,1.138565628
VN1R110P,1.274030213,0.760022046,2.286658972,1.120204918,1.632437523
AC009962.1,0.120162343,0.157254103,0.036394339,0.088749399,0.033256687
HCN4,2.827169895,3.420362081,3.609444365,3.962820468,3.219316759
AL137060.1,0.207633994,0.487714298,0.087343666,0.264718448,0.119720305
CDC25B,19.45720799,15.78089587,9.618153288,15.60447816,17.47501285
CU633906.2,0.05382426,0.027091828,0.040755247,0.191668542,0.111724887
ZNF85,2.62068973,2.470214113,2.417900199,2.086788284,1.562006307
AC105036.2,0,0,1.314125155,0,0.720498561
AL050403.2,0.214939334,0.288499377,0.108500091,0.585862014,1.140179115
AP001362.2,2.669003962,2.798776573,3.705067427,3.549460517,3.847322414
VPS51,13.14047642,14.03193429,14.27164703,15.53459517,14.88262301
AC108047.1,1.020695822,1.255847072,0.3434941,0.418813687,0.627761123
AC002467.1,2.980026104,2.999924417,4.230841962,3.488168348,4.123829163
ZNF98,0,0,0.028111337,0.07344738,0
LASP1,36.46744167,36.73707186,37.51150806,40.59626217,40.38955141
KAT7,7.050707775,6.634546436,6.334823693,6.202840354,5.714929093
FAM228B,2.171597033,2.87101188,2.738170623,2.807555984,3.598389071
SFRP5,0.948300791,0.150731496,1.385700599,0.73725808,0.932409903
NDUFS4,34.01277881,37.25990308,26.5506919,33.23585757,32.34891499
SYNE4,0.180669958,0.181876332,0.364804459,0.266878122,0.37502291
RF00334,0,0,1.110172931,0.193372262,1.014461974
DYNLL1P4,0,0,0.521697806,0.090870424,0.476720853
AC005005.1,0,0,0.203477443,0.03544213,0.185935113
AASDH,3.721350819,3.984053039,4.681380268,4.617209419,3.950821504
HTR1D,0.080807586,0.292849765,0.39159539,0.281361757,0.402564275
AC092667.1,0.106306036,0.14268782,0.160987954,0.289759287,0.318735636
AL391994.1,0,0,0.656130574,0.514287931,0
AC005330.1,0,0,0.149457853,0.117147978,0
HNRNPA1P33,0,0,0.329819647,0.258519067,0
PKN2,9.758807755,8.921154093,8.906708545,8.267456259,7.225669781
ULK3,14.777446,17.21117046,24.62840973,16.11435518,16.21162747
FOXI3,0.21242251,0.115145102,0.032993727,0.103444505,0
CERS5,10.10179837,11.11236634,12.86483548,11.10980807,11.36741544
ANKRD46,12.24959699,14.90703421,15.19652523,15.24633966,14.79423712
FRG1HP,6.660989779,8.877277809,8.65791132,8.934504169,10.07595398
OSGEPL1,4.002512733,3.7331602,4.157080702,4.641366048,4.583199332
AL133216.2,0.120690437,0.102312686,0.121847623,0.154150909,0.30765778
MARCKS,177.130399,184.3119352,180.614099,205.9527676,202.0618412
AL138820.1,0.155461305,0.173888173,0.244147361,0.214149301,0.346599873
AL022316.1,0.560708583,0,0,0,0
MT-TK,4.581790135,0,0,0,0
AC025262.3,0.890903637,0,0,0,0
SALL4P7,0.102796574,0,0,0,0
SLC25A24P1,0.170417274,0,0,0,0
IGHV1OR15-1,0.908570282,0,0,0,0
RF00019,3.175498113,0,0,0,0
AL592437.1,0.65188071,0,0,0,0
C10orf99,0.36117715,0,0,0,0
AC090109.1,0.391605994,0,0,0,0
LINC01927,0.450456895,0,0,0,0
SLCO2A1,0.051250449,0.018760967,0.084668466,0.078654571,0.051579315
AC148476.1,0.064989931,0.065423884,0.065613057,0.17142931,0.719476577
GDA,0.434759945,0.624399122,1.193885363,0.58716274,0.489326452
ZNF663P,0,0.101669003,0.203925961,0.088800635,0.186344962
TMPO,12.78614307,12.65144722,11.24535112,11.78900196,11.36296579
STARD7,35.10560543,32.47686639,29.91942038,30.66619473,30.89753775
WNT6,0.080712686,0.135419371,0.027162188,0.397418037,0.521229728
ACTC1,0.019912169,0.010022564,0.020103088,0.052523974,0.096442224
